id,split,MSA,EGY,EGY Translation
19469,corpus-6-test-corpus-26-train,أين يمكنني أن أجد سوبر ماركت ؟,فين ممكن ألاقي سوبر ماركت؟,أين يمكنني أن أجد سوبر ماركت ؟
19475,corpus-6-test-corpus-26-train,إنه غالي الثمن إلى حد ما . ألا يمكنك منحي خصماً ؟,هي غالية شوية. مش ممكن تنزلي في السعر؟,إنه غالي الثمن إلى حد ما. ألا يمكنك من
19479,corpus-6-test-corpus-26-train,كم محطة قبل التحويل ؟,فاضل كام محطة لحد ما أبدل؟,كم محطة قبل التحويل ؟
19490,corpus-6-test-corpus-26-train,لقد سرق ذلك الرجل كيس نقودي .,الرجل ده سرق محفظتي.,لقد سرق ذلك الرجل كيس نقودي.
19494,corpus-6-test-corpus-26-train,حبوب عسر الهضم تختلف عن حبوب ألم المعدة ، أليس كذلك ؟,حبو منع الحمل وحبوب المعدة مختلفين، صح؟,حبوب عسر الهضم تختلف عن حبوب ألم المعدة ، أليس
19497,corpus-6-test-corpus-26-test,أريد أن أرى الميناء .,عاوز أشوف المينا.,أريد أن أرى الميناء.
19500,corpus-6-test-corpus-26-test,فكرة جميلة .,فكرة حلوة.,فكرة جميلة.
19501,corpus-6-test-corpus-26-train,كم تستغرق مشياً على الأقدام ؟,بياخد وقت قد إيه مشي؟,كم تستغرق مشياً على الأقدام ؟
19505,corpus-6-test-corpus-26-train,سآخذ عشرين دب لعبة من أكبر حجم .,حاخد عشرين من أكبر دبدوب، لو سمحت.,سآخذ عشرين دب لعبة من أكبر حجم.
19507,corpus-6-test-corpus-26-dev,ما هو رقم الصراف ؟,رقم الكاشير كام؟,ما هو رقم الصراف ؟
19508,corpus-6-test-corpus-26-train,الأمر يسير . سأنظر في دليل الهاتف فحسب .,ده سهل. أنا بس حبص في دفتر التليفون.,الأمر يسير. سأنظر في دليل الهاتف فحسب.
19509,corpus-6-test-corpus-26-dev,هل لديك غرف أكبر ؟,عند أوض أكبر؟,هل لديك غرف أكبر ؟
19547,corpus-6-test-corpus-26-train,كم فاتورة الحساب ؟,فاتورتي بكام؟,كم فاتورة الحساب ؟
19548,corpus-6-test-corpus-26-train,أود الإقامة بهذه الغرفة ليلة واحدة أخرى .,عاوز أستنى في الأوضة دي ليلة كمان.,أود الإقامة بهذه الغرفة ليلة واحدة أخرى.
19560,corpus-6-test-corpus-26-train,معذرة . ولكني أريد تسليم تقرير السرقة .,اعذرني، بس أنا عايز أسلم تقرير السرقة.,معذرة. ولكني أريد تسليم تقرير السرقة.
19572,corpus-6-test-corpus-26-train,حسنا ، الأمر يتوقف على وسيلة المواصلات التي تأخذها . هل ستذهب بالحافلة أم الطائرة ؟,تمام، ده بيعتمد على وسايل النقل التي حتاخدها. إنت رايح بالأتوبيس ولا بالطيارة؟,حسنا ، الأمر يتوقف على وسيلة المواصلات التي تأخذ
19578,corpus-6-test-corpus-26-train,هل تمانع في جلوسي هنا ؟,عندك مانع لو قعدت هنا؟,هل تمانع في جلوسي هنا ؟
19581,corpus-6-test-corpus-26-train,هل يمكنني أن أرسل أي ميل واحد فقط قيمته دولار .,هو أنا ممكن أبعت ميل واحد بدولار؟,هل يمكنني أن أرسل أي ميل واحد فقط قيمته دولار 
19589,corpus-6-test-corpus-26-train,أجل ، من فضلك أرسله إلى الغرفة اثنا عشر أربعة وثلاثون .,أيوة، لو سمحت ابعته فوق على أوضة ألف ميتين أربعة وتلاتين.,أجل ، من فضلك أرسله إلى الغرفة اثنا عشر
19610,corpus-6-test-corpus-26-dev,"املأ استمارة التسجيل هذه , من فضلك .",املا استمارة التسجيل دي، من فضلك.,"املأ استمارة التسجيل هذه, من فضلك."
19617,corpus-6-test-corpus-26-test,أريد تذكرتين ذهاب وعودة إلى أكسفورد .,عايز تذكرتين ذهاب وعودة لأكسفورد.,أريد تذكرتين ذهاب وعودة إلى أكسفورد.
19619,corpus-6-test-corpus-26-train,متى يتعين على الوصول إلى المطار ؟,في أي وقت حاجي المطار؟,متى يتعين على الوصول إلى المطار ؟
19620,corpus-6-test-corpus-26-train,هذه السرعة بطيئة .,ده بطيء.,هذه السرعة بطيئة.
19623,corpus-6-test-corpus-26-train,أين يمكنني طباعة الفيلم ؟,ممكن أحمض فيلم فين؟,أين يمكنني طباعة الفيلم ؟
19643,corpus-6-test-corpus-26-test,كلا ، من فضلك لا تفعل ذلك هلا ادخرت أسئلتك حتى نهاية حديثي ، لحين طلبها .,لأ، لو سمحت متعملش كدة. ممكن تخلي أسئلتك لنهاية كلامي، لما أسأل عنهم؟,كلا ، من فضلك لا تفعل ذلك هلا ادخرت أسئ
19648,corpus-6-test-corpus-26-dev,أريد مقعداً جيداً .,عاوز كرسي كويس.,أريد مقعداً جيداً.
19649,corpus-6-test-corpus-26-train,آسف الحمام به عطل . أحتاج للمساعدة .,أنا آسف التواليت مش شغال. عايز مساعدة.,آسف الحمام به عطل. أحتاج للمساعدة.
19651,corpus-6-test-corpus-26-test,ليس به صعوبة أو غموض .,ده مفيش حاجة صعبة ولا غامضة.,ليس به صعوبة أو غموض.
19654,corpus-6-test-corpus-26-train,سأذهب بك على مقعدك . من هنا ، من فضلك .,حجيبلك كرسيك. من هنا، لو سمحت.,"سأذهب بك على مقعدك. من هنا, من فضلك"
19656,corpus-6-test-corpus-26-train,معذرة ، هل يسعني أن أتوجه إليك بسؤال ؟,معلش، ممكن أسألك سؤال؟,معذرة ، هل يسعني أن أتوجه إليك بسؤال ؟
19666,corpus-6-test-corpus-26-train,أعتقد ذلك .,أنا أعتقد كدة.,أعتقد ذلك.
19675,corpus-6-test-corpus-26-train,أهلا . فرصة سعيدة .,أهلا، فرصة سعيدة.,أهلا. فرصة سعيدة.
19691,corpus-6-test-corpus-26-train,"أريد فحص هذه الحقائب المتجه إلى طوكيو , من فضلك .",عاوز أسجل الشنطة دي لحد طوكيو، من فضلك.,"أريد فحص هذه الحقائب المتجه إلى طوكيو, من"
19694,corpus-6-test-corpus-26-train,هل يمكنك أن تريني حجماً أكبر بقليل ؟,ممكن توريني واحد أكبر سنة؟,هل يمكنك أن تريني حجماً أكبر بقليل ؟
19703,corpus-6-test-corpus-26-train,أظن أن الملابس المصنوعة في اليابان قد جرى تفصيلها على نحو أفضل بالتأكيد .,أعتقد إن الهدوم المصنوعة في اليابان أكيد متصممة بشكل أحسن.,أظن أن الملابس المصنوعة في اليابان قد جرى تفصيلها 
19715,corpus-6-test-corpus-26-train,الأجدر بك أن تكف عن ذلك .,كان الأحسن تستسلم.,الأجدر بك أن تكف عن ذلك.
19716,corpus-6-test-corpus-26-dev,"أعد ذلك , من فضلك .",قول تاني لو سمحت.,"أعد ذلك, من فضلك."
19722,corpus-6-test-corpus-26-train,هل يمكنك تسجيل العنوان ورقم الهاتف من أجلي ، من فضلك ؟,ممكن تكتبلي العنوان ورقم التليفون، لو سمحت؟,هل يمكنك تسجيل العنوان ورقم الهاتف من أجلي ، من 
19726,corpus-6-test-corpus-26-train,هل بها جهاز تدفئة ؟,هو ده سخن؟,هل بها جهاز تدفئة ؟
19732,corpus-6-test-corpus-26-train,من أي المطارات سأغادر ؟,حسافر من أنهو مطار؟,من أي المطارات سأغادر ؟
19733,corpus-6-test-corpus-26-train,ألم تتلق الاستمارة بالطائرة ؟,إنت مخدتش النموذج في الطيارة؟,ألم تتلق الاستمارة بالطائرة ؟
19735,corpus-6-test-corpus-26-train,أريد مكواة .,عاوز مكوة.,أريد مكواة.
19752,corpus-6-test-corpus-26-dev,لقد بلغ ثمانية وثلاثين دولاراً إجمالا .,ده وصل لتمنية وتلاتين دولار بالتمام.,لقد بلغ ثمانية وثلاثين دولاراً إجمالا.
19754,corpus-6-test-corpus-26-train,شكراً على إدلائك بأفكارك الفريدة معنا .,شكرا لمشاركة أفكارك الفريدة معانا.,شكراً على إدلائك بأفكارك الفريدة معنا.
19755,corpus-6-test-corpus-26-train,إني أتزلك مرتين في الشهر خلال الموسم .,أنا بروح للتزلج عالجليد مرتين في الشهر خلال الموسم.,إني أتزلك مرتين في الشهر خلال الموسم.
19760,corpus-6-test-corpus-26-train,ولدت في أول أبريل سنة ألف وتسعمائة وخمس وخمسين .,أنا اتولدت في واحد إبريل سنة ألف تسعمية خمسة وخمسين.,ولدت في أول أبريل سنة ألف وتسعمائة وخمس وخمسين
19769,corpus-6-test-corpus-26-test,هل يمكنني أن أستأجر مضارب راكيت ؟,هو أنا ممكن أأجر مضارب؟,هل يمكنني أن أستأجر مضارب راكيت ؟
19809,corpus-6-test-corpus-26-train,أهذه هي الحافلة التي توصل إلى وسط المدينة ؟,هو ده الأتوبيس المناسب للمدينة؟,أهذه هي الحافلة التي توصل إلى وسط المدينة ؟
19813,corpus-6-test-corpus-26-train,بكم هذا العطر ؟,بكام البرفان ده؟,بكم هذا العطر ؟
19814,corpus-6-test-corpus-26-train,ما الغرض منها ؟,ده لإيه؟,ما الغرض منها ؟
19819,corpus-6-test-corpus-26-train,أين يمكنني أداء الإجراءات الرسمية ؟,فين ممكن اعمل الاجراءات الرسمية؟,أين يمكنني أداء الإجراءات الرسمية ؟
19838,corpus-6-test-corpus-26-dev,خمسون جنيهاً .,خمسين جنيه.,خمسون جنيهاً.
19840,corpus-6-test-corpus-26-test,أيشمل ذلك الضريبة ؟,هو ده بيشمل الضريبة؟,أيشمل ذلك الضريبة ؟
19853,corpus-6-test-corpus-26-test,وما هي المثانة ؟,إيه هي التكيسات؟,وما هي المثانة ؟
19862,corpus-6-test-corpus-26-train,من فضلك استدع سيارة إسعاف .,لو سمحت اتصل بالإسعاف.,من فضلك استدع سيارة إسعاف.
19864,corpus-6-test-corpus-26-dev,سأراهن بثلاثة دولارات على هذا .,حراهن بتلاتة دولار على ده.,سأراهن بثلاثة دولارات على هذا.
19871,corpus-6-test-corpus-26-train,كيف تسير الأمور ؟,إيه أخباره؟,كيف تسير الأمور ؟
19889,corpus-6-test-corpus-26-train,ليس ثمة طعام لا أحب أكله .,مفيش أكل ما بحبهوش.,ليس ثمة طعام لا أحب أكله.
19902,corpus-6-test-corpus-26-train,"عيد الدستور أو "" كيمبو كينينبي "" عطلة قومية في الثالث من مايو للاحتفال بذكرى وضع الدستور الياباني الحالي .","يوم الدستور أو ""كيمبو كينينبي"" هو إجازة وطنية يوم تلاتة مايو لإحياء ذكرى تأسيس الدستور الحالي الياباني.","عيد الدستور أو "" كيمبو كينينبي "" عطلة قومية في"
19912,corpus-6-test-corpus-26-train,هل تشمل هذه الرحلة زيارة لبرج سيرز ؟,هي الجولة دي بتشمل زيارة لبرج سيرز؟,هل تشمل هذه الرحلة زيارة لبرج سيرز ؟
19923,corpus-6-test-corpus-26-train,هل ثمة محل قريب لبيع الكتب ؟,هو فيه محل كتب قريب هنا؟,هل ثمة محل قريب لبيع الكتب ؟
19928,corpus-6-test-corpus-26-train,سأحضر المدرسة الصيفية بجامعة هاواي .,أنا رايح أحضر المدرسة الصيفية في جامعة هاواي.,سأحضر المدرسة الصيفية بجامعة هاواي.
19935,corpus-6-test-corpus-26-train,ما هذا المكان الذي نمر به الآن ؟,إحنا ماشيين فين دلوقتي؟,ما هذا المكان الذي نمر به الآن ؟
